DATAFLOW,LAST UPDATE,freq,crops,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,HU,2015,334,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,HU,2016,223,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,HU,2017,252,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,HU,2018,231,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,HU,2019,604,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,HU,2020,1058,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,HU,2021,1477,e
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,IE,2015,5,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,IE,2016,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,IE,2017,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,IE,2018,4,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,IE,2019,1,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,IE,2020,1,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,IE,2021,1,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,IS,2019,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,IS,2020,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,IT,2012,19874,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,IT,2014,14139,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,IT,2015,17141,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,IT,2016,25280,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,IT,2017,28352,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,IT,2020,38078,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,LT,2012,4,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,LT,2013,4,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,LT,2014,3,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,LT,2015,12,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,LT,2016,7,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,LT,2017,6,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,LT,2018,16,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,LT,2019,5,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,LT,2020,5,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,LT,2021,4,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,LU,2012,,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,LU,2013,,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,LU,2014,,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,LU,2015,,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,LU,2016,,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,LU,2017,,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,LU,2018,,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,LV,2012,32,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,LV,2013,51,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,LV,2014,59,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,LV,2015,40,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,LV,2016,84,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,LV,2017,41,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,LV,2019,51,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,LV,2020,68,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,ME,2021,23,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,MK,2021,7,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,MT,2014,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,MT,2015,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,MT,2016,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,MT,2017,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,MT,2018,0,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,MT,2019,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,MT,2020,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,MT,2021,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,NL,2015,2863,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,NL,2016,3898,e
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,NL,2017,4987,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,NL,2018,3326,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,NL,2019,3648,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,NL,2020,4075,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,NL,2021,4185,e
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,PL,2012,212,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,PL,2013,314,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,PL,2014,195,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,PL,2015,333,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,PL,2016,412,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,PL,2017,357,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,PL,2018,990,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,PL,2019,1559,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,PL,2020,2325,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,RO,2013,141,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,RO,2014,86,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,RO,2015,78,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,RO,2016,217,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,RO,2017,204,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,RO,2018,65,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,RO,2019,231,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,RO,2020,310,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,RO,2021,371,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,RS,2013,1,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,RS,2014,15,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,RS,2015,60,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,RS,2016,473,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,RS,2017,126,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,RS,2018,2354,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,RS,2019,844,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,RS,2020,363,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,SE,2019,11,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,SE,2020,76,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,SE,2021,32,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,SI,2012,7,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,SI,2013,43,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,SI,2014,65,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,SI,2015,59,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,SI,2016,30,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,SI,2017,5,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,SI,2018,68,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,SI,2019,27,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,SI,2020,85,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,SK,2012,1,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,SK,2013,2,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,SK,2014,1,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,SK,2015,5,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,SK,2016,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,SK,2017,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,SK,2018,9210,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,SK,2019,4,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,SK,2020,8,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,TR,2013,1759,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,TR,2014,1693,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,TR,2015,2287,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,TR,2016,2191,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,TR,2017,2257,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,TR,2018,2097,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,TR,2019,2404,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,TR,2020,5234,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,TR,2021,2822,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,UK,2013,775,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,UK,2014,857,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,UK,2015,740,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,UK,2016,779,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,UK,2017,679,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,UK,2018,622,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1120,T,UK,2019,709,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,BE,2017,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,BE,2018,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,BE,2019,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,BE,2020,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,BG,2014,2,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,BG,2015,13,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,BG,2016,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,BG,2017,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,BG,2018,295,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,BG,2019,36,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,BG,2020,26,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,CY,2014,20,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,CY,2016,169,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,CY,2017,166,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,CY,2018,138,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,CY,2020,286,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,EE,2017,1,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,EE,2018,1,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,EE,2019,2,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,EE,2020,8,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,ES,2015,401,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,ES,2016,226,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,ES,2017,1238,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,ES,2018,1398,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,ES,2019,2105,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,ES,2020,2097,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,FI,2017,,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,FI,2018,,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,HR,2014,10,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,HR,2015,36,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,HR,2016,2,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,HR,2017,9,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,HR,2018,15,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,HR,2019,10,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,HR,2020,16,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,HU,2017,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,IE,2015,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,IE,2019,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,IT,2015,20655,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,IT,2016,16330,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,IT,2017,23955,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,IT,2020,33129,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,LT,2014,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,LT,2015,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,LT,2016,521,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,LT,2017,289,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,LT,2018,639,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,LT,2019,411,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,LT,2020,544,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,LV,2014,75,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,LV,2015,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,LV,2016,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,LV,2017,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,LV,2019,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,LV,2020,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,MT,2015,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,MT,2016,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,MT,2017,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,MT,2018,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,MT,2019,0,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,MT,2020,0,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,NL,2016,,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,NL,2017,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,NL,2018,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,NL,2019,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,NO,2014,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,PL,2014,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,RO,2015,409,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,RO,2016,763,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,RO,2017,735,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,RO,2018,119,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,RO,2019,92,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,RO,2020,457,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,RS,2014,47,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,RS,2015,391,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,RS,2016,2,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,RS,2017,6,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,RS,2018,5,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,RS,2019,8,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,RS,2020,4,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,SE,2015,,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,SE,2019,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,SE,2020,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,SI,2017,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,SI,2018,30,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,SI,2019,0,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,SI,2020,3,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,SK,2014,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,SK,2015,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,SK,2016,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,SK,2017,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,SK,2018,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,SK,2019,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,SK,2020,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,TR,2014,298,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,TR,2015,118,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,TR,2016,171,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,TR,2017,236,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,TR,2018,272,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,TR,2019,175,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1190,T,TR,2020,747,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,AL,2021,3,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,BE,2016,481,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,BE,2017,126,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,BE,2018,91,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,BE,2019,98,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,BE,2020,149,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,BG,2014,2478,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,BG,2015,3381,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,BG,2016,7745,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,BG,2017,4658,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,BG,2018,8730,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,BG,2019,14028,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,BG,2020,13912,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,BG,2021,13988,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,CY,2014,455,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,CY,2015,439,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,CY,2016,497,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,CY,2017,441,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,CY,2018,502,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,CY,2019,334,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,CY,2020,454,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,CY,2021,573,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,CZ,2014,1987,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,CZ,2015,1686,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,CZ,2016,1581,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,CZ,2017,1104,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,CZ,2018,1806,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,CZ,2019,1536,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,CZ,2020,1543,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,CZ,2021,1822,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,EE,2014,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,EE,2015,91,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,EE,2016,1,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,EE,2017,0,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,EE,2018,1,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,EE,2019,0,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,EE,2020,0,n
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,EE,2021,2,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,EL,2014,3744,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,EL,2015,2815,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,EL,2016,2301,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,EL,2017,3757,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,EL,2018,2750,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,EL,2019,5272,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,EL,2020,5072,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,ES,2014,37482,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,ES,2015,34305,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,ES,2016,25996,
ESTAT:ORG_CROPPRO(1.0),02/12/22 23:00:00,A,F1200,T,ES,2017,23634,
