DATAFLOW,LAST UPDATE,freq,agriprod,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B5000,T,RS,2018,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B5000,T,RS,2019,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B5000,T,SE,2014,,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B5000,T,SI,2012,2,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B5000,T,SI,2014,2,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B5000,T,SI,2015,1,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B5000,T,SK,2012,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B5000,T,SK,2013,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B5000,T,SK,2014,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B5000,T,SK,2015,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B5000,T,SK,2016,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B5000,T,TR,2014,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B5000,T,TR,2015,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B5000,T,TR,2016,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B5000,T,TR,2017,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B5000,T,TR,2018,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B5000,T,TR,2019,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B5000,T,UK,2019,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,BE,2016,3252,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,BE,2017,3960,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,BE,2018,4904,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,BE,2019,5525,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,BE,2020,6295,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,BG,2012,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,BG,2014,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,BG,2015,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,BG,2016,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,BG,2017,12,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,BG,2018,0,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,BG,2019,2,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,BG,2020,4,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,BG,2021,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,CY,2013,10,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,CY,2014,15,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,CY,2017,23,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,CY,2019,17,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,CY,2020,13,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,CY,2021,5,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,CZ,2012,161,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,CZ,2013,163,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,CZ,2014,121,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,CZ,2015,117,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,CZ,2016,113,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,CZ,2017,112,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,CZ,2018,167,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,CZ,2019,197,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,CZ,2020,191,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,CZ,2021,196,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,DK,2016,,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,DK,2017,,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,EE,2013,4,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,EE,2014,9,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,EE,2015,6,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,EE,2016,12,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,EE,2017,14,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,EE,2018,29,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,EE,2019,35,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,EE,2020,21,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,EE,2021,14,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,ES,2012,579,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,ES,2013,778,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,ES,2014,854,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,ES,2015,653,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,ES,2016,944,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,ES,2017,1238,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,ES,2018,1289,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,ES,2019,1921,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,ES,2020,2775,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,ES,2021,1663,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,FI,2013,30,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,FI,2014,80,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,FI,2015,210,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,FI,2016,180,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,FI,2017,,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,FI,2018,,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,FR,2012,11579,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,FR,2013,12348,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,FR,2014,14275,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,FR,2015,15023,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,FR,2016,16077,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,FR,2017,18142,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,FR,2018,23039,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,FR,2019,25179,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,FR,2020,25977,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,HR,2012,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,HR,2013,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,HR,2014,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,HR,2015,4,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,HR,2016,4,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,HR,2017,3,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,HR,2018,2,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,HR,2019,2,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,HR,2020,1,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,HR,2021,3,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,HU,2012,133,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,HU,2013,133,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,HU,2021,129,e
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,IE,2017,223,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,IE,2019,323,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,IE,2020,262,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,IE,2021,315,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,IS,2019,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,IT,2014,552,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,IT,2015,13687,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,LT,2013,1,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,LT,2014,2,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,LT,2015,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,LT,2016,,c
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,LT,2017,,c
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,LT,2020,,c
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,LT,2021,,c
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,LU,2013,,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,LU,2014,,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,LU,2015,,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,LU,2016,,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,LU,2017,,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,LU,2018,,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,LU,2021,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,LV,2012,5,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,LV,2013,6,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,LV,2014,5,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,LV,2015,9,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,ME,2021,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,MK,2013,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,MK,2014,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,MT,2012,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,MT,2014,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,MT,2015,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,MT,2016,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,MT,2017,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,MT,2018,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,MT,2021,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,NL,2012,530,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,NL,2013,564,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,NL,2014,419,e
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,NL,2015,525,e
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,NL,2016,623,e
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,NL,2017,575,e
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,NL,2018,679,e
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,NL,2019,926,e
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,NL,2020,1299,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,NL,2021,1071,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,NO,2012,162,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,NO,2013,213,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,NO,2014,208,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,NO,2015,165,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,NO,2016,228,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,NO,2017,328,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,NO,2018,459,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,NO,2019,534,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,NO,2020,576,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,PL,2019,22,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,RO,2014,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,RO,2016,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,RO,2017,1,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,RO,2020,4,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,RS,2016,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,RS,2017,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,RS,2018,3,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,RS,2019,14,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,SE,2013,317,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,SE,2014,347,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,SE,2015,520,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,SE,2016,1523,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,SE,2017,1667,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,SE,2018,1217,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,SE,2019,1333,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,SE,2020,1420,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,SE,2021,1318,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,SI,2012,17,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,SI,2014,14,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,SI,2015,2,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,SK,2012,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,SK,2013,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,SK,2014,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,SK,2015,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,SK,2016,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,TR,2013,1618,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,TR,2014,1823,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,TR,2015,2130,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,TR,2016,1486,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,TR,2017,1266,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,TR,2018,1261,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,TR,2019,697,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,UK,2012,1900,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,UK,2013,7000,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,UK,2014,10000,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,UK,2015,8500,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,UK,2016,9900,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,UK,2017,10900,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,UK,2018,11800,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7000,T,UK,2019,11100,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7100,T,BG,2021,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7100,T,EE,2021,3,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7100,T,ES,2021,1634,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7100,T,LT,2021,,c
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7100,T,LU,2021,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7100,T,ME,2021,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7100,T,MT,2021,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7100,T,NL,2021,1071,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7100,T,RO,2021,36,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B7100,T,SE,2021,1318,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B8000,T,BG,2021,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B8000,T,EE,2021,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B8000,T,LT,2021,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B8000,T,LU,2021,0,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B8000,T,ME,2021,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B8000,T,MT,2021,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B8000,T,NL,2021,0,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B8000,T,SE,2021,0,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,BG,2012,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,BG,2014,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,BG,2015,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,BG,2016,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,BG,2017,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,BG,2018,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,BG,2019,6,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,BG,2020,6,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,CY,2012,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,CY,2013,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,CY,2019,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,CY,2020,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,CZ,2012,1,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,CZ,2013,2,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,CZ,2014,2,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,CZ,2015,0,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,CZ,2016,1,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,CZ,2017,3,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,CZ,2018,0,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,CZ,2019,0,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,CZ,2020,0,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,DK,2012,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,DK,2013,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,DK,2016,,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,DK,2017,,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,DK,2018,,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,EE,2012,1,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,EE,2013,2,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,EE,2014,4,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,EE,2015,3,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,EE,2016,5,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,EE,2017,4,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,EE,2018,1,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,EE,2019,1,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,EE,2020,1,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,ES,2012,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,ES,2013,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,ES,2014,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,ES,2015,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,ES,2016,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,ES,2017,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,ES,2018,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,ES,2019,2,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,ES,2020,1,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,FI,2015,,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,FI,2016,,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,FI,2017,,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,FI,2018,,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,HR,2012,2,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,HR,2013,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,HR,2014,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,HU,2012,5,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,HU,2013,5,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,IE,2017,1,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,IE,2019,0,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,IE,2020,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,IS,2019,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,IT,2013,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,IT,2014,1,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,IT,2015,1,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,LT,2012,1,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,LT,2013,46,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,LT,2015,1033,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,LT,2016,,c
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,LT,2017,,c
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,LT,2018,,c
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,LT,2019,,c
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,LT,2020,,c
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,LU,2013,,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,LU,2014,,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,LU,2015,,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,LU,2016,,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,LU,2017,,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,LU,2018,,n
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,LV,2012,12,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,LV,2013,10,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,LV,2014,11,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,LV,2015,23,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,MK,2013,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,MK,2014,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,MT,2012,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,MT,2014,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,MT,2015,0,
ESTAT:ORG_APROD(1.0),02/12/22 23:00:00,A,B9000,T,MT,2016,0,
